Date,Open Price,High Price,Low Price,Close Price,Average Price=(O+H+L+C)/4,Volume,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
02-Apr-18,2845,2910,2845,2902.9,2885.694425828832735443,50734,2797,146402821,13822,27.24,65,57.9
03-Apr-18,2900,2927.15,2893,2908.1,2909.008192658678095571,34299,1813,99776072,14227,41.48,34.15,8.1
04-Apr-18,2923,2933.3,2891.95,2907.05,2915.684451178988223409,37617,1739,109679302,9510,25.28,41.35,-15.95
05-Apr-18,2915.55,2962,2915.55,2957.15,2951.332662498271703562,65093,2621,192111097,33069,50.8,46.45,41.6
06-Apr-18,2941,2961.35,2927,2949.7,2945.288866883576177677,21207,1200,62460741,8279,39.04,34.35,8.7
09-Apr-18,2950,2963,2915,2921.15,2936.067507641968398846,23227,2348,68196040,9641,41.51,48,-28.85
10-Apr-18,2939,2955.85,2925.1,2931.85,2940.478008603154489979,29989,1648,88181995,7709,25.71,30.75,-7.15
11-Apr-18,2950,3026.9,2947.2,3015.5,2994.064939700394786652,92455,4638,276816274,54313,58.75,79.7,65.5
12-Apr-18,3015.5,3150,3010.15,3137.3,3093.155626915462016218,921775,7737,2851193528,824729,89.47,139.85,121.8
13-Apr-18,3149,3238,3131.1,3151,3185.647080374253184533,141936,8194,452158004,24858,17.51,106.9,2
16-Apr-18,3132,3199,3108.05,3184.8,3172.150607060740011708,117863,7252,373879187,16358,13.88,90.95,52.8
17-Apr-18,3190,3190,3149.3,3165.9,3166.635440034512510785,46360,2924,146805219,9446,20.38,40.7,-24.1
18-Apr-18,3172.95,3189.8,3147.3,3159.5,3164.428972230174634984,52395,3866,165800256,12749,24.33,42.5,-13.45
19-Apr-18,3175,3215,3166.3,3190.65,3192.570077984168038247,102072,6361,325872013,27791,27.23,48.7,15.65
20-Apr-18,3250.2,3421.25,3245,3406.4,3337.054222072530134528,771955,30055,2576055692,221977,28.76,176.25,156.2
23-Apr-18,3429,3557,3400,3415.2,3480.582628861087826403,505816,24829,1760534383,63415,12.54,157,-13.8
24-Apr-18,3412.95,3443.5,3345.9,3385.65,3387.188244260752138151,195496,10185,662181753,33844,17.31,97.6,-27.3
25-Apr-18,3385,3481.5,3366,3467.9,3447.598595071485538428,221933,10387,765135899,28076,12.65,115.5,82.9
26-Apr-18,3471,3560,3469,3540.35,3519.387044861521344653,150998,9408,531420405,21971,14.55,91,69.35
27-Apr-18,3540,3543.15,3449.3,3454.8,3475.704930390113162596,107456,6981,373485349,28156,26.2,93.85,-85.2
30-Apr-18,3455,3547,3438.2,3531.4,3523.082030023919561005,92393,8571,325508118,23578,25.52,108.8,76.4
02-May-18,3533,3560,3475.6,3497.8,3499.057897495991118786,64856,3303,226934899,13017,20.07,84.4,-35.2
03-May-18,3502,3527.85,3475,3482.65,3500.543242050688067069,72522,4342,253866397,14960,20.63,52.85,-19.35
04-May-18,3482,3504,3471.3,3480.85,3486.052642778108775214,46996,2419,163830530,11632,24.75,32.7,-1.15
07-May-18,3482.25,3490,3420.1,3427.7,3442.211630033742234555,63422,3868,218311946,14047,22.15,69.9,-54.55
08-May-18,3432,3487.95,3398.85,3441.05,3452.779358622460062005,101282,4820,349704399,18283,18.05,89.1,9.05
09-May-18,3449,3494.45,3443,3489.05,3479.368445363806157492,49793,3758,173248193,14775,29.67,51.45,40.05
10-May-18,3491,3509.45,3446,3452.75,3474.966936801410523931,61821,3571,214825931,13998,22.64,63.45,-38.25
11-May-18,3455,3487.5,3446.4,3460.6,3461.766435395814376706,35168,2117,121743402,7611,21.64,41.1,5.6
14-May-18,3464,3479.85,3416,3436.75,3436.373933407531070302,301896,2716,1037427545,7731,2.56,63.85,-27.25
15-May-18,3454,3494.5,3436.9,3482.45,3476.611158841663718603,39574,2911,137583410,8124,20.53,57.6,28.45
16-May-18,3480,3509.95,3475,3495.55,3495.719916228928485597,29127,2294,101819834,6963,23.91,34.95,15.55
17-May-18,3515.85,3529.8,3475,3492.7,3508.651223667262226284,48134,3135,168885418,14492,30.11,54.8,-23.15
18-May-18,3489.85,3518,3462.5,3502.35,3488.093847038527889591,26085,1789,90986928,5939,22.77,55.5,12.5
21-May-18,3520,3591.85,3510,3557.95,3569.892501756029033013,68336,4304,243952174,17777,26.01,81.85,37.95
22-May-18,3558,3575,3495,3508.05,3522.048566571362336759,51764,3502,182315322,13954,26.96,80,-49.95
23-May-18,3528,3544.95,3482.8,3497.05,3512.355304650803801795,45347,2842,159274776,12439,27.43,62.15,-30.95
24-May-18,3500,3615,3500,3604.8,3577.390675191018244191,96195,6374,344127096,24716,25.69,115,104.8
25-May-18,3619,3674,3572.8,3589.45,3631.445143363878214602,84575,5461,307129473,23375,27.64,101.2,-29.55
28-May-18,3601.1,3618,3488,3503.8,3523.004065967472260221,131580,8147,463556875,30550,23.22,130,-97.3
29-May-18,3512,3549.5,3491.1,3522.7,3518.337506439478620930,102881,5450,361970081,31461,30.58,58.4,10.7
30-May-18,3520,3532.5,3484.6,3517.75,3510.475551530051109529,77285,4455,271307103,27662,35.79,47.9,-2.25
31-May-18,1742.3,1758.7,1726.1,1744.8,1745.766127282704406528,156722,9289,273599959,57663,36.79,32.6,2.5
01-Jun-18,1758,1760,1719,1732.25,1743.049276969671117177,117215,4209,204311521,39157,33.41,41,-25.75
04-Jun-18,1751.7,1752,1712.9,1744.55,1729.900102634279849469,242609,4871,419689334,157883,65.08,39.1,-7.15
05-Jun-18,1745,1752.6,1713.45,1721.2,1728.826238526852656612,104701,6539,181009836,37823,36.12,39.15,-23.8
06-Jun-18,1724.7,1735.3,1716.3,1727.25,1727.473192493532733115,383083,2970,661765613,20663,5.39,19,2.55
07-Jun-18,1725.4,1748.5,1725.4,1734.6,1736.940214283311467689,118908,3443,206536087,54478,45.82,23.1,9.2
08-Jun-18,1736,1757.5,1736,1748.2,1748.526946731992077556,402906,2729,704491998,358186,88.9,21.5,12.2
11-Jun-18,1747,1763.45,1742.8,1750.6,1754.686657496561210453,58160,2353,102052576,17988,30.93,20.65,3.6
12-Jun-18,1756,1784.95,1753.5,1781,1777.008883887976658532,152861,3699,271635355,81891,53.57,31.45,25
13-Jun-18,1815,1832,1800,1824.2,1818.652460609622072737,353957,13670,643724769,150466,42.51,32,9.2
14-Jun-18,1839,1840,1785,1792.25,1800.052804732897016730,313381,11016,564102348,117180,37.39,55,-46.75
15-Jun-18,1801,1849,1791,1841.45,1821.934282045487499493,765529,21913,1394743529,261573,34.17,58,40.45
18-Jun-18,1869,1870.7,1825.5,1830.7,1842.329529063586472430,522045,18725,961778919,287279,55.03,45.2,-38.3
19-Jun-18,1822.65,1839.6,1822,1825.85,1830.897324725675954678,721683,10297,1321327474,567882,78.69,17.6,3.2
20-Jun-18,1833,1836.6,1823,1826.3,1830.429297583451791578,204010,7939,373425881,108644,53.25,13.6,-6.7
21-Jun-18,1830,1834,1818,1819.85,1823.608036370713142758,184984,6940,337338309,93180,50.37,16,-10.15
22-Jun-18,1828.8,1829,1803.25,1811.8,1812.412920660768965637,200191,7852,362828755,102497,51.2,25.75,-17
25-Jun-18,1812,1824,1809,1820.45,1817.883831973405862798,215085,8218,390999544,104621,48.64,15,8.45
26-Jun-18,1821,1862,1821,1852.7,1835.951334736360130644,1065791,20665,1956740409,893456,83.83,41,31.7
27-Jun-18,1859.8,1886.2,1852,1859.8,1871.340697929313368406,474432,14800,887823910,268177,56.53,34.2,0
28-Jun-18,1865,1872,1830.15,1847.3,1848.326226913877749204,333642,14288,616679259,142048,42.57,41.85,-17.7
29-Jun-18,1846,1868,1843,1847.2,1851.531448280066715730,229631,12213,425169018,106610,46.43,25,1.2
02-Jul-18,1829.95,1859.95,1829.95,1855.6,1854.448335754854048342,151420,8013,280800567,80437,53.12,30,25.65
03-Jul-18,1859.95,1880,1858,1875.9,1873.289814413875962846,163967,7300,307157711,73061,44.56,22,15.95
04-Jul-18,1879,1880,1860.1,1869.65,1867.083847955323365159,138775,9587,259104561,80734,58.18,19.9,-9.35
05-Jul-18,1875.2,1887,1864,1881.7,1876.180947379857313584,110452,5257,207227938,46388,42,23,6.5
06-Jul-18,1882.8,1920.3,1880,1913.3,1908.633957550695975548,211358,8164,403405056,98826,46.76,40.3,30.5
09-Jul-18,1927.95,1930,1882,1887.65,1890.654933507052444126,374551,11215,708146696,206640,55.17,48,-40.3
10-Jul-18,1895.2,1900,1872.6,1877,1882.593829355002539360,433180,18579,815501995,209864,48.45,27.4,-18.2
11-Jul-18,1900,1995,1894,1979.6,1956.985751229303165903,1157363,44817,2264942900,294374,25.43,101,79.6
12-Jul-18,1984,1992,1961.5,1971,1972.806700414937759336,602500,13828,1188616037,359504,59.67,30.5,-13
13-Jul-18,1975,1998,1975,1981.25,1983.594125400769148770,975624,8702,1935242035,801754,82.18,23,6.25
16-Jul-18,1985.05,1996,1978.4,1988.8,1988.295690578158458244,112080,5663,222848181,39625,35.35,17.6,3.75
17-Jul-18,1988,2005.45,1982,1997.85,1994.730910170497921791,117890,5198,235158827,38259,32.45,23.45,9.85
18-Jul-18,2005.5,2009.9,1993,1997.3,1999.583665466289038971,78031,3924,156029513,27822,35.66,16.9,-8.2
19-Jul-18,1999,2009.95,1970.55,1981.45,1984.886419070734256911,83227,4013,165196142,25400,30.52,39.4,-17.55
20-Jul-18,1983.05,2000,1983,1995.95,1993.201882005331277900,62274,3603,124124654,21386,34.34,17,12.9
23-Jul-18,2000,2008.85,1991.2,2005.05,2005.096091922070099844,86334,4188,173107966,36751,42.57,17.65,5.05
24-Jul-18,2009.05,2012,1987,1996.85,1996.799150870858823922,59826,3756,119460506,17730,29.64,25,-12.2
25-Jul-18,2000.15,2003,1971,1979.4,1979.679562003832466465,91325,5758,180794236,34064,37.3,32,-20.75
26-Jul-18,1975,1985.05,1955.55,1963.3,1969.395512139197726214,83737,4277,164911272,38383,45.84,29.5,-11.7
27-Jul-18,1965,1966.8,1940,1943.1,1948.065559506695921918,132170,7148,257475825,67227,50.86,26.8,-21.9
30-Jul-18,1948.55,1955.3,1935,1944.95,1943.436435885996493157,96383,5887,187314234,28663,29.74,20.3,-3.6
31-Jul-18,1943.6,1948.5,1929.05,1941.25,1934.699919630299377134,89586,7227,173322027,46685,52.11,19.45,-2.35
01-Aug-18,1951,1980,1950,1975.1,1971.337020053748658500,112747,4804,222262335,37875,33.59,30,24.1
02-Aug-18,1980.7,1984.6,1941,1950.65,1960.518457201241201846,105704,7752,207234643,40405,38.22,43.6,-30.05
03-Aug-18,1956.9,1980,1956.9,1977.35,1972.882510013351134846,57673,2830,113782053,21994,38.14,23.1,20.45
06-Aug-18,1998,1998,1971,1976.35,1981.274903314417898579,110668,4841,219263731,50874,45.97,27,-21.65
07-Aug-18,1977,1977.05,1961,1968.1,1968.114281341275206305,78403,4101,154306064,38925,49.65,16.05,-8.9
08-Aug-18,1970,1978.3,1963.75,1974.6,1970.007617413046011717,94389,4474,185947049,53265,56.43,14.55,4.6
09-Aug-18,1985.9,1985.9,1966.3,1974.55,1973.642721264536879057,101982,4147,201276032,61425,60.23,19.6,-11.35
10-Aug-18,1978.05,1997.05,1974,1993.85,1987.696565768767934832,140439,4602,279150118,80873,57.59,23.05,15.8
13-Aug-18,2000,2002.55,1988.25,2000.5,1996.705438165977700555,364314,9039,727427745,266747,73.22,14.3,0.5
14-Aug-18,1992,2024,1983.5,2001.25,2012.207129410017515582,228939,9779,460672688,95394,41.67,40.5,9.25
16-Aug-18,2002,2019,1996,2008.75,2010.169133623030961434,132552,4513,266451939,49123,37.06,23,6.75
17-Aug-18,2014,2021.15,2005,2011.85,2009.350546838934704182,175463,3695,352566675,125236,71.37,16.15,-2.15
20-Aug-18,2023.5,2023.5,2005.25,2010.4,2012.538233142562072378,69717,3003,140308128,26579,38.12,18.25,-13.1
21-Aug-18,2010,2022.75,2005,2013.65,2014.592046940272330112,62718,2167,126351184,20894,33.31,17.75,3.65
23-Aug-18,2020,2038.7,2020,2035.45,2030.843703776747855241,162256,7026,329516576,90008,55.47,18.7,15.45
24-Aug-18,2035.1,2046.05,2031,2042.2,2041.311086449894573299,90110,4607,183942542,42010,46.62,15.05,7.1
27-Aug-18,2042,2058.55,2036.55,2051.65,2051.883668642508832890,102741,4277,210812580,58088,56.54,22,9.65
28-Aug-18,2052.75,2072,2051.65,2065.55,2064.830452881048651614,167682,8582,346234900,96133,57.33,20.35,12.8
29-Aug-18,2072.9,2072.9,2046.1,2065.8,2064.060344293764319772,96894,6173,199995063,41854,43.2,26.8,-7.1
30-Aug-18,2070,2080.2,2064.4,2079.45,2075.936390524660928881,187645,7343,389539084,94721,50.48,15.8,9.45
31-Aug-18,2080,2090.5,2073.05,2078.2,2083.251793903425950903,166815,6901,347517648,78907,47.3,17.45,-1.8
03-Sep-18,2080.05,2089.95,2052.1,2054.95,2074.014498971168895138,125871,3903,261058279,40773,32.39,37.85,-25.1
04-Sep-18,2055,2100,2055,2093.2,2091.234536446830635255,318313,11948,665667139,182492,57.33,45,38.2
05-Sep-18,2100,2105.95,2075,2078.15,2085.064375675754653575,136884,5536,285411952,84455,61.7,30.95,-21.85
06-Sep-18,2080,2081.5,2063,2075.7,2071.825800933125972006,64300,2876,133218399,27126,42.19,18.5,-4.3
07-Sep-18,2080,2083.95,2065.55,2079.7,2077.237840694294831405,49201,2540,102202179,19523,39.68,18.4,-0.3
10-Sep-18,2082.95,2093.4,2074.1,2081.2,2084.882545569979783803,59853,3289,124786475,30966,51.74,19.3,-1.75
11-Sep-18,2084,2089.25,2042,2045.95,2058.002403002690087082,94049,4443,193553068,53194,56.56,47.25,-38.05
12-Sep-18,2051,2067.8,2040,2043.75,2048.897392227282263936,162054,6631,332032018,103442,63.83,27.8,-7.25
14-Sep-18,2045,2070.85,2018.85,2063.3,2039.969233366393044799,142167,5617,290016306,44608,31.38,52,18.3
17-Sep-18,2070,2077,2054.85,2071.6,2066.319028078190381855,49469,2868,102218736,15587,31.51,22.15,1.6
18-Sep-18,2075,2077.3,2059,2070,2069.835401435374605942,44727,3051,92577528,15118,33.8,18.3,-5
19-Sep-18,2074,2088.1,2066,2076.9,2080.549686692392112436,56494,4929,117538574,26359,46.66,22.1,2.9
21-Sep-18,2078,2130.85,2052.5,2103.8,2089.455985406152560352,124436,5854,260003545,58452,46.97,78.35,25.8
24-Sep-18,2104,2214.15,2098.3,2198.7,2170.009332131771302693,299610,15149,650156496,133124,44.43,115.85,94.7
25-Sep-18,2200,2209.6,2155,2183.1,2187.088728941903854861,128098,7172,280161692,30780,24.03,54.6,-16.9
26-Sep-18,2183,2197.1,2135,2141.45,2159.151900799477891988,79677,5848,172034746,24167,30.33,62.1,-41.55
27-Sep-18,2150,2202,2136.6,2187.8,2165.220775897647544366,121150,6747,262316497,25506,21.05,65.4,37.8
28-Sep-18,2184,2190,2159.55,2184.5,2177.034796463815789473,77824,5130,169425556,22554,28.98,30.45,0.5
01-Oct-18,2186,2273,2186,2255.8,2240.376132987325585768,186123,9298,416985527,52663,28.29,87,69.8
03-Oct-18,2246.1,2253.85,2155,2162.45,2191.313255476378991818,151560,8821,332115437,44781,29.55,98.85,-83.65
04-Oct-18,2161,2161,2058.65,2064.25,2073.564123788814214470,537593,13671,1114733558,366343,68.15,102.35,-96.75
05-Oct-18,2059.8,2119.85,2024,2103.1,2080.771028149859792275,166182,8126,345786691,31778,19.12,95.85,43.3
08-Oct-18,2106.5,2122.9,2048,2080.1,2075.368802195876890731,102738,5420,213219240,21461,20.89,74.9,-26.4
09-Oct-18,2080,2108,2054.4,2090.5,2084.394569367840475180,127278,7010,265297572,53758,42.24,53.6,10.5
10-Oct-18,2110,2110,2030.2,2043.05,2086.554956373742712810,1935417,9335,4038353934,1791046,92.54,79.8,-66.95
11-Oct-18,1998.7,2013.55,1943.05,1979.75,1986.622905877919068689,358205,17841,711618258,86482,24.14,70.5,-18.95
12-Oct-18,1990,1990,1904.8,1918.4,1926.525023753809065499,650422,26927,1253054259,130534,20.07,85.2,-71.6
15-Oct-18,1937,1955,1921.7,1949.15,1938.811584125415196478,174014,6201,337380359,22912,13.17,33.3,12.15
16-Oct-18,1955,1969.15,1935,1961.7,1953.525973716788877249,168016,6403,328223620,47778,28.44,34.15,6.7
17-Oct-18,1974.5,1988.95,1920.1,1927.7,1945.634663675082670771,306638,8093,596605522,197071,64.27,68.85,-46.8
19-Oct-18,1940,1940,1872.2,1917.05,1899.509919082232781780,123953,6947,235449953,26868,21.68,67.8,-22.95
22-Oct-18,1918,1919.5,1888.45,1902.15,1903.452305519850824628,55237,2980,105140995,13923,25.21,31.05,-15.85
23-Oct-18,1890,1896.5,1836.8,1844.15,1861.781686443347684553,114276,6005,212756964,39955,34.96,59.7,-45.85
24-Oct-18,1858,1871.8,1812,1851.5,1842.664271475592230309,172568,9093,317984888,44253,25.64,59.8,-6.5
25-Oct-18,1845,1875.45,1825.5,1852.65,1857.977438217122683142,90640,4475,168407075,19397,21.4,49.95,7.65
26-Oct-18,1857.8,1858,1791.3,1799.6,1812.867669934737908633,167785,8009,304172002,54623,32.56,66.7,-58.2
29-Oct-18,1810,1878,1784,1869.75,1825.210002488181139586,140665,6068,256743165,26041,18.51,94,59.75
30-Oct-18,1866.95,1909,1846.55,1895.4,1890.460929187847263269,143803,6699,271853953,28018,19.48,62.45,28.45
31-Oct-18,1904.4,1944.6,1878.65,1937.6,1912.635036496350364963,136726,5543,261506938,22912,16.76,65.95,33.2
01-Nov-18,1940.1,1950,1902.55,1934.6,1918.554298458217071630,98198,3423,188398195,26550,27.04,47.45,-5.5
02-Nov-18,1935.8,1953.5,1905.75,1909.8,1925.288573131805525162,132521,4569,255141167,25661,19.36,47.75,-26
05-Nov-18,1914,1926.7,1885,1889.95,1902.994662420525011493,89179,5949,169707161,24821,27.83,41.7,-24.05
06-Nov-18,1891,1936,1890,1931.95,1926.277942432840071299,94811,4249,182632338,23857,25.16,46,40.95
07-Nov-18,1948,1950.35,1935,1942.8,1943.361147487313799312,24436,1550,47487973,9448,38.66,15.35,-5.2
09-Nov-18,1955,1962.95,1904,1909.8,1918.742413930009642107,70524,3231,135317390,20028,28.4,58.95,-45.2
12-Nov-18,1910,1944.85,1909.8,1915.9,1927.182896981383964992,80898,3234,155905242,16327,20.18,35.05,5.9
13-Nov-18,1925,1939.8,1903.05,1935.8,1928.094479715915204993,46465,1908,89588910,9446,20.33,36.75,10.8
14-Nov-18,1935.9,1935.9,1872.5,1880.55,1884.141751687124714384,150552,7261,283661309,52287,34.73,63.4,-55.35
15-Nov-18,1869,1898.95,1860,1865.5,1869.242778072430065412,367665,4623,687255146,276290,75.15,38.95,-3.5
16-Nov-18,1889.9,1898.55,1868,1882.25,1874.929715508360408907,315475,6303,591493452,196007,62.13,30.55,-7.65
19-Nov-18,1896,1907,1867.5,1902.05,1886.701825851742126618,62108,3043,117179277,17630,28.39,39.5,6.05
20-Nov-18,1903,1905.95,1875.1,1877.75,1883.469169419397077641,67206,2672,126580429,22008,32.75,30.85,-25.25
21-Nov-18,1873,1873.05,1802,1811.75,1816.058337532822321831,452436,12312,821650170,279324,61.74,71.05,-61.25
22-Nov-18,1822.45,1847.1,1810.4,1815.25,1830.475786456648974958,157701,5963,288667862,27418,17.39,36.7,-7.2
26-Nov-18,1822.9,1859.5,1787,1846.1,1821.437863194006861303,171396,8329,312187164,36729,21.43,72.5,23.2
27-Nov-18,1865,1893.5,1834.6,1888.35,1866.957233911841499001,130220,6646,243115171,30691,23.57,58.9,23.35
28-Nov-18,1897,1982.15,1883.9,1976.55,1953.215822175436794741,778970,11370,1521496529,569016,73.05,98.25,79.55
29-Nov-18,2000,2000,1943.65,1959.45,1964.335168331789796097,193279,7566,379664737,27006,13.97,56.35,-40.55
30-Nov-18,1960.25,1989.4,1960.25,1970.6,1977.038453261253195830,116167,4274,229666626,19577,16.85,29.15,10.35
03-Dec-18,1980.1,1990,1969.05,1982.2,1979.263621991441109929,73374,3982,145226489,17527,23.89,20.95,2.1
04-Dec-18,1983,2019.3,1971.5,2009.4,2004.021654717417501491,164306,6462,329272782,32561,19.82,47.8,26.4
05-Dec-18,2009.4,2017.5,1985,2006.1,2002.995616742325392422,127987,5330,256357400,37278,29.13,32.5,-3.3
06-Dec-18,2000,2017.95,1981.25,1991.75,1998.688788047279966997,111506,4566,222865792,21605,19.38,36.7,-8.25
07-Dec-18,1991.75,2003.85,1975,1995.95,1991.081586619912532997,101524,4092,202142567,24376,24.01,28.85,4.2
10-Dec-18,1979,2009.9,1962.05,1974.9,1987.615953355407934516,97246,4695,193287701,17835,18.34,47.85,-4.1
11-Dec-18,1973.5,2009.7,1961.15,1998.35,1990.198673855729775804,100894,5732,200799105,16286,16.14,48.55,24.85
12-Dec-18,1998.35,2022.05,1987.1,2018.7,2008.896738245602008551,466804,3734,937761033,17300,3.71,34.95,20.35
13-Dec-18,2020,2028.4,1975,1983.65,1995.719465115688415919,157492,11569,314309850,49481,31.42,53.4,-36.35
14-Dec-18,1995,1995,1975.65,1989.25,1986.250407819698017670,76627,2947,152200410,10648,13.9,19.35,-5.75
17-Dec-18,1990.15,2003,1985.5,1993.25,1994.529479970774166904,62958,2174,125571587,21253,33.76,17.5,3.1
18-Dec-18,1999.5,2001.95,1975.1,1987.7,1987.341805766312594840,76444,3404,151920357,21426,28.03,26.85,-11.8
19-Dec-18,1985,1985,1960,1967.2,1969.177939325021321528,123115,3852,242435342,40336,32.76,25,-17.8
20-Dec-18,1965,1975.45,1947,1956.35,1954.825649751396433776,143401,3386,280323953,78641,54.84,28.45,-8.65
21-Dec-18,1949.9,1950,1890,1897.25,1921.229368098562530233,167447,7099,321704094,54208,32.37,60,-52.65
24-Dec-18,1901,1938,1901,1915.55,1923.141309926337398864,132496,4233,254808531,35320,26.66,37,14.55
26-Dec-18,1916,1917.95,1872,1889.5,1885.072502368482205101,111886,5684,210913222,30375,27.15,45.95,-26.5
27-Dec-18,1909.9,1940.1,1892.35,1909.45,1920.165190756559915597,146915,6049,282101069,28258,19.23,47.75,-0.45
28-Dec-18,1909.45,1921,1893.75,1895.8,1905.536998620751522219,178358,4109,339867768,100966,56.61,27.25,-13.65
31-Dec-18,1901,1910.15,1887,1893.55,1896.066149864146181284,155314,3751,294485618,84242,54.24,23.15,-7.45
01-Jan-19,1905,1909,1885.1,1902.35,1899.900673877734388499,144685,2800,274887129,90664,62.66,23.9,-2.65
02-Jan-19,1907.9,1933,1900.55,1923.15,1921.302491692061609740,145042,5128,278669556,31796,21.92,32.45,15.25
03-Jan-19,1913.5,1944,1891.7,1896.45,1914.159652427460036898,155018,5675,296729201,47656,30.74,52.3,-17.05
04-Jan-19,1901,1901.05,1841.5,1873.95,1867.710848705267127279,320877,12058,599305454,77748,24.23,59.55,-27.05
07-Jan-19,1891.1,1909,1880.25,1896.65,1894.040438164402682391,98867,4087,187258096,31343,31.7,28.75,5.55
08-Jan-19,1902,1908,1884,1893.05,1892.601306802713036067,84481,3571,159888851,20820,24.64,24,-8.95
09-Jan-19,1915,1919,1869.05,1887.8,1895.874439290203610237,156721,5261,297123338,38750,24.73,49.95,-27.2
10-Jan-19,1904,1906.8,1874.1,1888.15,1893.425220090257634132,157549,8638,298307250,35172,22.32,32.7,-15.85
11-Jan-19,1875,1876.05,1836.1,1841.95,1848.478111908275242117,530631,26351,980859789,142980,26.95,39.95,-33.05
14-Jan-19,1854.7,1854.85,1810.5,1814.4,1818.437301493941889189,170020,10538,309170710,67588,39.75,44.35,-40.3
15-Jan-19,1813.55,1868,1809.55,1864.2,1847.757645196464252306,180669,8717,333832526,47074,26.06,58.45,50.65
16-Jan-19,1869.95,1874.8,1848.55,1870.1,1862.815080942913944902,105630,4274,196769157,21307,20.17,26.25,0.15
17-Jan-19,1871,1899,1871,1895.1,1887.927145607457695815,138166,6277,260847342,51023,36.93,28,24.1
18-Jan-19,1887,1904.45,1877.3,1900.4,1891.420583522057557577,75507,3592,142815494,26786,35.47,27.15,13.4
21-Jan-19,1900.4,1931.3,1896.55,1905.8,1917.108413085803603257,145868,5952,279644770,45795,31.39,34.75,5.4
22-Jan-19,1908,1918.2,1890.7,1900.35,1903.310715787506424333,85612,3839,162946237,27666,32.32,27.5,-7.65
23-Jan-19,1900,1907.7,1874,1879.75,1883.719963460704774880,64588,3027,121665705,16349,25.31,33.7,-20.25
24-Jan-19,1882,1904.5,1876,1901.75,1894.631652610802081464,83595,3268,158381733,33937,40.6,28.5,19.75
25-Jan-19,1904.4,1933.45,1900.75,1919.05,1920.732394366197183098,97696,4731,187647872,23765,24.33,32.7,14.65
28-Jan-19,1931.7,1958,1929.55,1951.95,1947.373621057365376360,146761,6046,285798500,45972,31.32,28.45,20.25
29-Jan-19,1956,1989.8,1937.3,1983.15,1962.169099517106102739,126943,5389,249083632,37245,29.34,52.5,27.15
30-Jan-19,1983.15,1983.95,1955.1,1977.85,1973.345461277624040222,102628,4634,202520498,30755,29.97,28.85,-5.3
31-Jan-19,1988,2019.5,1985.05,2014.6,2006.351348752884298428,145616,10664,292156858,61344,42.13,34.45,26.6
01-Feb-19,2005,2035,1998.3,2030.75,2022.407971613798255209,112449,4549,227417754,22975,20.43,36.7,25.75
04-Feb-19,2030,2051,2018.3,2047.15,2039.087714400165086609,82381,3148,167982085,22564,27.39,32.7,17.15
05-Feb-19,2049,2054.75,2028.05,2044.35,2042.753815723023399360,71284,2876,145615663,19421,27.24,26.7,-4.65
06-Feb-19,2052,2086,2040.4,2077.85,2066.175199499912709988,355138,3807,733777328,290618,81.83,45.6,25.85
07-Feb-19,2079.4,2097.8,2069.5,2079.9,2083.329489881956155143,94880,3867,197666302,36271,38.23,28.3,0.5
08-Feb-19,2078,2088.25,2054,2062.75,2082.531059814186525895,856235,2882,1783135982,790434,92.32,34.25,-15.25
11-Feb-19,2062,2093.45,2051.05,2065.55,2075.801794988870498259,70084,3357,145480493,14551,20.76,42.4,3.55
12-Feb-19,2070,2077,2020.35,2050.65,2043.344264899459852026,88124,4670,180067670,21701,24.63,56.65,-19.35
13-Feb-19,2057,2082.75,2050.65,2068.6,2064.237878067338786380,210280,4392,434067941,143997,68.48,32.1,11.6
14-Feb-19,2064,2075,2033.15,2044.65,2050.896464772557047985,40054,2346,82146607,10172,25.4,41.85,-19.35
15-Feb-19,2045,2052,2013,2030.9,2031.946566967104885469,69676,3141,141577909,13632,19.56,39,-14.1
18-Feb-19,2035,2044.1,1965.6,1971.75,1984.079585610288296290,103574,4610,205499059,41347,39.92,78.5,-63.25
19-Feb-19,1971.75,1971.75,1895,1904.85,1927.497035196208749927,173030,7153,333514812,46777,27.03,76.75,-66.9
20-Feb-19,1913.95,1933.8,1882,1914.45,1908.912035028683789098,246655,8171,470842698,83147,33.71,51.8,0.5
21-Feb-19,1924,1939.8,1898.65,1912.25,1922.570809132785900260,199720,6301,383975842,49271,24.67,41.15,-11.75
22-Feb-19,1920,1930.5,1905,1925.9,1920.631755801903087020,63686,2703,122317354,13712,21.53,25.5,5.9
25-Feb-19,1927.15,1990,1927.15,1985,1963.844451926314270597,124746,6033,244981740,30710,24.62,62.85,57.85
26-Feb-19,1977,2038.65,1969.9,2032.35,2018.176349188068639871,217075,8576,438095631,46050,21.21,68.75,55.35
27-Feb-19,2037,2070,2020.85,2053.75,2048.690048163082437275,142848,7002,292651276,20605,14.42,49.15,16.75
28-Feb-19,2065,2070,1977.85,1984.25,2006.622048623786230561,342425,13887,687117555,119804,34.99,92.15,-80.75
01-Mar-19,1990,2005.95,1982.5,1991.65,1993.502828250015889045,141607,8958,282293955,35422,25.01,23.45,1.65
05-Mar-19,2002,2005,1978.05,1987.85,1986.445943011281160347,87491,4811,173796142,24913,28.47,26.95,-14.15
